text,label
i try to keep in good spirits as much as i try to convince myself that i m satisfied as much as i try to keep the notion that love the way i see it really does exist and that someone else in this world thinks so too i find myself feeling extremely doubtful,4
i feel lije a failure to my daughter because i can t do the things i want with here cause i am broke,0
i am feeling really miserable and shit and sorry for myself,0
i miss feeling that way i want to feel that way and its not like im unhappy because im not i have no complaints,0
i feel so furious and helpless at the same time,3
i keep feeling amazed when he asks me out again which i know is stupid,5
i also feel irritable all the time because i believe i have an ulcer,3
i mean really whats worse than stepping out of a shower and feeling dirty ten seconds later,0
i was also feeling dissatisfied with the needles i was using,3
ive been putting off updating here because of it but im realizing how quickly time is flying and how fast the babies are changing and i feel horrible for not documenting it better,0
i love that feeling of loving someone unconditionally and just adoring every little bit of them regardless of the scenario or anything else,2
ill just let people know if im feeling really annoyed that day cause i hate people guessing and lying around hiding the truths,3
i feel entertained,1
i feel hated and i hate myself,0
i really feel sien to this company i can just tender resignation letter and say bye to this ah pek company,2
i do not feel anguished or crippled by the pain anymore,0
i call the sacrifice feeling where you feel longing for what you are giving up but you realize that it will be worth it,2
i like to do things that leave others feeling surprised and delighted,5
i feel a bit stressed about the whole thing,0
i feel very strongly about this so i was surprised when i clicked the link about the nurse who killed herself over a prank in england,5
