text,label
i was out there feeling tortured and beaten i began thinking about friends i know who say they can t run,3
i will admit it will feel strange but on the other hand it is one less thing to be concern about if i have enough trying to make something that everyone really like etc,5
i just wasnt feeling it but it was just ok,1
i feel so miserable to think that most of my friend are done and will be done and moving on with their lives and not depending on people while i cover up amp complete what my stupidity has caused,0
i do not feel cute like those cute pregnant girls,1
im going to make her feel really agitated and semi worthless and see how that works out,4
i feel i ve been neglecting even though i ve not been actually neglecting her i m just constantly amazed that weeks can go by before we get a chance to talk to each other and i need to call my local grandparents and arrange to see them sometime in the next few days,5
i feel pressured to do a lot of things all the time,4
i don t know but this feels kind of strange to me like it s going back to her debut days,5
i am feeling as i reminisce the treasured memories,2
i estimated that id be able to complete not feeling eager or proud but i supposed thats the confidence i built up swimming for awhile,1
i chose ballerinas as my subject because they are something i feel passionate about,2
i feel funny and drool is running out the corner of my mouth,5
i could feel a gentle tinge of green flavor remaining at the back of my palate,2
i was at the dentist and the thing they stabb you in the mouth with makes me feel weird,5
im starting a journey and im going to blog about it so i will feel crappy if im bad and want to cheat,0
